Date,Open,High,Low,Close,Adj Close,Volume,Return,MA_20,MA_50,Volume_Change
2020-05-06,288.0400085449219,288.4599914550781,283.7799987792969,284.25,269.5736389160156,73632600,-0.006778721915009722,282.21150360107424,273.02160095214845,-0.07461741186051507
2020-05-07,287.75,289.7799987792969,287.1300048828125,287.67999267578125,272.8265075683594,75250400,0.01206681680134114,282.8940032958984,272.5452008056641,0.02197124643160775
2020-05-08,291.0899963378906,292.95001220703125,289.8599853515625,292.44000244140625,277.34075927734375,76452400,0.0165461967700673,283.6060028076172,272.4438006591797,0.015973337018806655
2020-05-11,290.3399963378906,294.0,289.8800048828125,292.5,277.3977355957031,79514200,0.00020516194122843778,284.44800262451173,272.3686004638672,0.04004844844635347
2020-05-12,293.7900085449219,294.239990234375,286.5199890136719,286.6700134277344,271.86871337890625,95870800,-0.01993157802483969,284.59200286865234,271.9202008056641,0.20570665365431573
2020-05-13,286.05999755859375,287.19000244140625,278.9599914550781,281.6000061035156,267.0605163574219,144721100,-0.01768586558320595,284.78400268554685,271.5474011230469,0.5095430516904
2020-05-14,278.95001220703125,285.1099853515625,272.989990234375,284.9700012207031,270.2565002441406,121977900,0.011967311946537107,285.07750244140624,270.9896014404297,-0.15715192877887196
2020-05-15,282.3699951171875,286.3299865722656,281.3399963378906,286.2799987792969,271.49884033203125,111146300,0.004596966533256808,285.0595016479492,270.66600158691404,-0.088799692403296
2020-05-18,293.04998779296875,296.75,292.70001220703125,295.0,279.7686462402344,119703800,0.030459694208066823,285.73000183105466,270.6168017578125,0.0769931162800741
2020-05-19,294.3500061035156,296.2099914550781,291.95001220703125,291.9700012207031,276.89508056640625,95189300,-0.010271182302701298,286.67650146484374,270.9716015625,-0.20479299738187096
2020-05-20,295.82000732421875,297.8699951171875,295.57000732421875,296.92999267578125,281.5989685058594,85861700,0.016988017379665044,287.56800079345703,271.1418011474609,-0.09799000517915357
2020-05-21,296.7900085449219,297.6700134277344,293.69000244140625,294.8800048828125,279.6548156738281,78293900,-0.006903943163488857,288.3580017089844,271.5522015380859,-0.08813941489628085
2020-05-22,294.57000732421875,295.6300048828125,293.2200012207031,295.44000244140625,280.1858825683594,63958200,0.0018990692801170717,288.9815017700195,272.49880157470704,-0.18310111004816465
2020-05-26,301.92999267578125,302.19000244140625,295.4599914550781,299.0799865722656,283.637939453125,88951400,0.012320552737543622,289.5830017089844,273.094001159668,0.3907739742519334
2020-05-27,302.1199951171875,303.57000732421875,296.8699951171875,303.5299987792969,287.85821533203125,104817400,0.014879003633885723,290.47300109863284,274.3676010131836,0.17836706336269015
2020-05-28,304.6499938964844,306.8399963378906,302.239990234375,302.9700012207031,287.3271179199219,90405200,-0.0018449496288533984,290.96100158691405,275.3710009765625,-0.13749816347285848
2020-05-29,302.4599914550781,304.9599914550781,299.4700012207031,304.32000732421875,288.6073913574219,119090800,0.004455906849114788,291.6530014038086,276.6574011230469,0.31730033228177135
2020-06-01,303.6199951171875,306.2099914550781,303.05999755859375,305.54998779296875,289.7738342285156,55758300,0.004041733830006056,292.79100036621094,277.95820098876953,-0.5318001054657455
2020-06-02,306.54998779296875,308.1300048828125,305.1000061035156,308.0799865722656,292.17327880859375,74267200,0.008280146883890893,294.0164993286133,279.5438006591797,0.33194878610000655
2020-06-03,310.239990234375,313.2200012207031,309.94000244140625,312.17999267578125,296.06158447265625,92567600,0.01330825201965502,295.31599884033204,281.32840057373045,0.24641295215115155
2020-06-04,311.1099853515625,313.0,309.0799865722656,311.3599853515625,295.28387451171875,75794400,-0.002626713253435109,296.67149810791017,282.69260040283206,-0.1811994693607698
2020-06-05,317.2300109863281,321.2699890136719,317.1600036621094,319.3399963378906,302.8519287109375,150524700,0.025629532893630236,298.25449829101564,284.1436004638672,0.9859607042208922
2020-06-08,320.2200012207031,323.4100036621094,319.6300048828125,323.20001220703125,306.51263427734375,73641200,0.012087480157219055,299.79249877929686,285.3836004638672,-0.5107699932303469
2020-06-09,320.29998779296875,323.2799987792969,319.3599853515625,320.7900085449219,304.22705078125,77479200,-0.007456694217466864,301.20699920654295,286.7310006713867,0.052117564624150514
2020-06-10,321.4200134277344,322.3900146484375,318.2200012207031,319.0,302.5294494628906,95000800,-0.0055800009265912776,302.82349853515626,287.87800079345703,0.22614585592004044
2020-06-11,311.4599914550781,312.1499938964844,300.010009765625,300.6099853515625,285.0889587402344,209243600,-0.057648948741183426,303.7739974975586,288.7352005004883,1.2025456627733662
2020-06-12,308.239990234375,309.0799865722656,298.6000061035156,304.2099914550781,288.5030822753906,194678900,0.011975670399988259,304.73599700927736,289.89640045166016,-0.06960643001745337
2020-06-15,298.0199890136719,308.2799987792969,296.739990234375,307.04998779296875,291.1964416503906,135782700,0.009335644514194108,305.7744964599609,291.00080017089846,-0.30252996087403417
2020-06-16,315.4800109863281,315.6400146484375,307.6700134277344,312.9599914550781,296.8012390136719,137627500,0.019247692222981838,306.67249603271483,292.2961999511719,0.013586414175001726
2020-06-17,314.07000732421875,314.3900146484375,310.8599853515625,311.6600036621094,295.5684509277344,83398900,-0.004153846588902832,307.65699615478513,293.2322003173828,-0.3940244500554032
2020-06-18,310.010009765625,312.29998779296875,309.510009765625,311.7799987792969,295.68231201171875,80828700,0.00038501930237289095,308.3994964599609,294.1652001953125,-0.030818152277787836
2020-06-19,314.1700134277344,314.3800048828125,306.5299987792969,308.6400146484375,293.9924011230469,135549600,-0.010071153195051807,309.0874969482422,294.85740051269534,0.6769983928975722
2020-06-22,307.989990234375,311.04998779296875,306.75,310.6199951171875,295.8784484863281,74649400,0.006415177471415401,309.84649658203125,295.50580017089845,-0.4492835095050077
2020-06-23,313.489990234375,314.5,311.6099853515625,312.04998779296875,297.2405700683594,68471200,0.00460367232715253,310.49499664306643,296.2335998535156,-0.08276288891806227
2020-06-24,309.8399963378906,310.510009765625,302.1000061035156,304.0899963378906,289.6583557128906,132813500,-0.025508706189596886,310.5229965209961,296.639599609375,0.9396987346504808
2020-06-25,303.4700012207031,307.6400146484375,301.2799987792969,307.3500061035156,292.7637023925781,89468000,0.010720542618582574,310.7419967651367,297.2313995361328,-0.3263636603206752
2020-06-26,306.1600036621094,306.3900146484375,299.4200134277344,300.04998779296875,285.81005859375,127961000,-0.023751482562483606,310.5284957885742,297.65039916992185,0.4302432154513345
2020-06-29,301.4100036621094,304.6099853515625,298.92999267578125,304.4599914550781,290.01080322265625,79773300,0.014697563211208076,310.4739959716797,298.00679870605467,-0.3765811458178664
2020-06-30,303.989990234375,310.20001220703125,303.82000732421875,308.3599853515625,293.7256774902344,113394800,0.012809544787298677,310.48799591064454,298.5421984863281,0.4214630709773821
2020-07-01,309.57000732421875,311.8900146484375,309.07000732421875,310.5199890136719,295.7832336425781,72396500,0.007004811793744015,310.4049957275391,299.29179809570314,-0.36155361621520565
2020-07-02,314.239990234375,315.70001220703125,311.510009765625,312.2300109863281,297.4120178222656,69344200,0.005506962621272482,310.44849700927733,299.9543981933594,-0.0421608779429945
2020-07-06,316.3699951171875,317.67999267578125,315.55999755859375,317.04998779296875,302.0032958984375,61713800,0.01543726303379489,310.33399658203126,300.71379821777344,-0.11003660003287952
2020-07-07,315.3800048828125,317.5199890136719,313.3699951171875,313.7799987792969,298.8885192871094,82910000,-0.010313796371464123,309.86299591064454,301.32999816894534,0.3434596475990783
2020-07-08,314.6099853515625,316.29998779296875,312.70001220703125,316.17999267578125,301.17462158203125,54638600,0.007648651621585456,309.6324951171875,301.91259826660155,-0.34098902424315525
2020-07-09,316.8399963378906,317.1000061035156,310.67999267578125,314.3800048828125,299.4600830078125,83354200,-0.005692921230517234,309.4014953613281,302.48559814453125,0.5255551935810947
2020-07-10,314.30999755859375,317.8800048828125,312.760009765625,317.5899963378906,302.5177001953125,57550400,0.01021054585285941,310.25049591064453,302.9731982421875,-0.30956808415172843
2020-07-13,320.1300048828125,322.7099914550781,314.1300048828125,314.8399963378906,299.89813232421875,102997500,-0.008658962913536516,310.78199615478513,303.46039794921876,0.7896921654758264
2020-07-14,313.29998779296875,319.760009765625,312.0,318.9200134277344,303.7845764160156,93657000,0.012959017714715637,311.37549743652346,304.182998046875,-0.09068666715211537
2020-07-15,322.4100036621094,323.0400085449219,319.2699890136719,321.8500061035156,306.5754699707031,87196500,0.009187233639839087,311.8199981689453,304.94859802246094,-0.06898042858515652
2020-07-16,319.7900085449219,321.2799987792969,319.0899963378906,320.7900085449219,305.5657958984375,54622500,-0.0032934520381920906,312.27649841308596,305.6405981445312,-0.373570040081884
2020-07-17,321.8800048828125,322.57000732421875,319.739990234375,321.7200012207031,306.4516906738281,62774900,0.0028990699554503063,312.77349853515625,306.38999816894534,0.14924985125177348
2020-07-20,321.42999267578125,325.1300048828125,320.6199951171875,324.32000732421875,308.9282531738281,56308800,0.008081580547216305,313.5574981689453,307.12279846191404,-0.10300454481010723
2020-07-21,326.45001220703125,326.92999267578125,323.94000244140625,325.010009765625,309.5855407714844,57292200,0.0021275358467678362,314.27699890136716,307.7741986083984,0.01746441053618608
2020-07-22,324.6199951171875,327.20001220703125,324.5,326.8599853515625,311.34771728515625,57792900,0.005692057260856531,315.0174987792969,308.4613983154297,0.008739409553132793
2020-07-23,326.4700012207031,327.2300109863281,321.4800109863281,322.9599914550781,307.6328430175781,75738000,-0.011931695745166393,315.96099853515625,309.18719787597655,0.31050699999480913
2020-07-24,320.95001220703125,321.989990234375,319.25,320.8800048828125,305.6515808105469,73766600,-0.006440384652273368,316.6374984741211,309.9727978515625,-0.02602920594681668
2020-07-27,321.6300048828125,323.4100036621094,320.7699890136719,323.2200012207031,307.8804931640625,48293000,0.0072924342504456785,317.79599914550784,310.7377978515625,-0.3453270179186786
2020-07-28,322.42999267578125,323.6400146484375,320.8500061035156,321.1700134277344,305.9277038574219,57495000,-0.006342391514221224,318.6315002441406,311.43559814453124,0.19054521359203203
2020-07-29,322.1199951171875,325.7300109863281,322.0799865722656,325.1199951171875,309.6903381347656,48454200,0.012298725050001957,319.46950073242186,312.037998046875,-0.15724497782415858
2020-07-30,321.8999938964844,324.4100036621094,319.6400146484375,323.9599914550781,308.5853271484375,61861700,-0.0035679247032814887,320.14150085449216,312.6777978515625,0.27670459939489245
2020-07-31,325.8999938964844,326.6300048828125,321.3299865722656,326.5199890136719,311.0238342285156,84986800,0.007902202821698623,320.8559997558594,313.2695977783203,0.37381934217779333
2020-08-03,328.32000732421875,329.6199951171875,327.7300109863281,328.7900085449219,313.1861877441406,53077900,0.006952160993595191,321.44300079345703,313.9477978515625,-0.3754571298131004
2020-08-04,327.8599853515625,330.05999755859375,327.8599853515625,330.05999755859375,314.3958435058594,41917900,0.003862614375942597,322.2570007324219,314.64019775390625,-0.2102569996175433
2020-08-05,331.4700012207031,332.3900146484375,331.17999267578125,332.1099853515625,316.34857177734375,42697700,0.0062109550025213345,323.0535003662109,315.30079772949216,0.018603031163297867
2020-08-06,331.4800109863281,334.4599914550781,331.1300048828125,334.3299865722656,318.46319580078125,43679400,0.006684536203731106,324.0509994506836,315.91679748535154,0.02299187075650444
2020-08-07,333.2799987792969,334.8800048828125,332.29998779296875,334.57000732421875,318.6918029785156,57308300,0.0007179157167860328,324.9,316.5487976074219,0.31202122739781224
2020-08-10,335.05999755859375,335.7699890136719,332.9599914550781,335.57000732421875,319.6443786621094,44282100,0.0029889110742402636,325.9365005493164,317.1737976074219,-0.2273004084923126
2020-08-11,336.8500061035156,337.5400085449219,332.010009765625,332.79998779296875,317.0057678222656,69601100,-0.008254669579494611,326.6304992675781,317.7187976074219,0.571766018323431
2020-08-12,335.44000244140625,338.2799987792969,335.4100036621094,337.44000244140625,321.4256591796875,53774400,0.013942352219447729,327.40999908447264,318.3059979248047,-0.2273915211110169
2020-08-13,336.6099853515625,338.25,335.8299865722656,336.8299865722656,320.84454345703125,41816100,-0.001807775796370037,328.21199798583984,318.7989978027344,-0.2223790502543962
2020-08-14,336.4100036621094,337.4200134277344,335.6199951171875,336.8399963378906,320.85406494140625,47260400,2.9717560858788516e-05,328.9679977416992,319.30859802246096,0.13019626411836582
2020-08-17,337.94000244140625,338.3399963378906,336.8500061035156,337.9100036621094,321.873291015625,35481000,0.0031766041320859806,329.6474975585937,319.6799981689453,-0.24924461071002357
2020-08-18,338.3399963378906,339.1000061035156,336.6099853515625,338.6400146484375,322.5686950683594,38733900,0.002160371040858866,330.32899780273436,319.9887982177734,0.09168005411346924
2020-08-19,339.04998779296875,339.6099853515625,336.6199951171875,337.2300109863281,321.2256164550781,68054200,-0.0041637243123001655,330.84749908447264,320.3175982666016,0.7569674109759152
2020-08-20,335.3599853515625,338.79998779296875,335.2200012207031,338.2799987792969,322.22576904296875,42207800,0.0031135656933312106,331.6134994506836,320.7031982421875,-0.3797914015593453
2020-08-21,337.9200134277344,339.7200012207031,337.54998779296875,339.4800109863281,323.3687744140625,55106600,0.0035473933172565086,332.5434997558594,321.4805987548828,0.3056022820426556
2020-08-24,342.1199951171875,343.0,339.45001220703125,342.9200134277344,326.64556884765625,48588700,0.010133151673383134,333.52850036621095,322.25479919433593,-0.1182780284031314
2020-08-25,343.5299987792969,344.2099914550781,342.2699890136719,344.1199951171875,327.78857421875,38463400,0.0034993049179556923,334.6759994506836,322.99619934082034,-0.2083879585171038
2020-08-26,344.760009765625,347.8599853515625,344.1700134277344,347.57000732421875,331.07489013671875,50790200,0.010025608090155735,335.79850006103516,323.68839965820314,0.32048128870562675
2020-08-27,348.510009765625,349.8999938964844,346.5299987792969,348.3299865722656,331.7987976074219,58034100,0.002186550139632537,337.01699981689455,324.42179931640624,0.14262397076601396
2020-08-28,349.44000244140625,350.7200012207031,348.1499938964844,350.5799865722656,333.9419860839844,48588900,0.006459392204906322,338.2199996948242,325.19779907226564,-0.16275258856430963
2020-08-31,350.3500061035156,351.29998779296875,349.05999755859375,349.30999755859375,332.7322692871094,66099200,-0.0036225371165335973,339.2459991455078,326.0111987304688,0.3603765469068039
2020-09-01,350.2099914550781,352.7099914550781,349.239990234375,352.6000061035156,335.8661804199219,54908700,0.009418592562241201,340.3729995727539,326.8507989501953,-0.16929856942292798
2020-09-02,354.6700134277344,358.75,353.42999267578125,357.70001220703125,340.7241516113281,69540000,0.01446399890877581,341.65250091552736,327.76379943847655,0.2664659698736265
2020-09-03,355.8699951171875,356.3800048828125,342.5899963378906,345.3900146484375,328.9983215332031,148011100,-0.03441430567094561,342.20550231933595,328.5897998046875,1.1284311187805578
2020-09-04,346.1300048828125,347.8299865722656,334.8699951171875,342.57000732421875,326.3121337890625,139156300,-0.00816470426074467,342.6055023193359,329.29419982910156,-0.05982524283651702
2020-09-08,336.7099914550781,342.6400146484375,332.8800048828125,333.2099914550781,317.3963317871094,114465300,-0.027322928654060497,342.4875015258789,329.95739990234375,-0.1774335764891708
2020-09-09,337.54998779296875,342.4599914550781,336.6099853515625,339.7900085449219,323.6640625,91462300,0.019747358298320528,342.8370025634766,330.66400024414065,-0.20096046574813498
2020-09-10,341.82000732421875,342.5299987792969,332.8500061035156,333.8900146484375,318.0440673828125,90569500,-0.017363647394312287,342.6595031738281,331.17460083007813,-0.009761398958915257
2020-09-11,335.82000732421875,336.9700012207031,331.0,334.05999755859375,318.2060241699219,84680200,0.0005090985135784987,342.52100372314453,331.64540100097656,-0.06502520164072889
2020-09-14,337.489990234375,340.3800048828125,334.2200012207031,338.4599914550781,322.3971862792969,65605700,0.013171268420765214,342.6020034790039,332.17000061035156,-0.22525336501330895
2020-09-15,341.1199951171875,342.0199890136719,338.4700012207031,340.1700134277344,324.0260925292969,52920900,0.0050523607393142544,342.71500396728516,332.63240112304686,-0.19334905351211862
2020-09-16,341.510009765625,343.05999755859375,338.5199890136719,338.82000732421875,322.7401123046875,82096000,-0.003968621719216969,342.72400360107423,333.1332012939453,0.5512963687314463
2020-09-17,333.55999755859375,337.70001220703125,332.989990234375,335.8399963378906,319.9015808105469,91523300,-0.008795262741012055,342.65450286865234,333.5264013671875,0.11483263496394458
2020-09-18,335.3699951171875,335.489990234375,327.9700012207031,330.6499938964844,316.2186584472656,105877900,-0.015453794955930578,342.2730026245117,333.85180114746095,0.15684093558689427
2020-09-21,325.70001220703125,327.1300048828125,321.7300109863281,326.9700012207031,312.6991882324219,99450800,-0.011129571279935746,341.64750213623046,334.0394012451172,-0.06070294178482949
2020-09-22,328.57000732421875,330.8999938964844,325.8599853515625,330.29998779296875,315.8839111328125,63612100,0.010184379483847206,341.01650085449216,334.3486010742188,-0.36036613079030033
2020-09-23,330.8999938964844,331.20001220703125,322.1000061035156,322.6400146484375,308.5582275390625,93112200,-0.023190958000678163,339.9425018310547,334.4230010986328,0.4637498211818192
2020-09-24,321.2200012207031,326.79998779296875,319.79998779296875,323.5,309.3807373046875,76681300,0.002665464023424269,338.73900146484374,334.4560009765625,-0.17646344947278658
2020-09-25,322.5799865722656,329.5799865722656,321.6400146484375,328.7300109863281,314.3824157714844,71069400,0.016166958226671246,337.7590026855469,334.61480102539065,-0.07318472691516709
2020-09-28,333.2200012207031,334.9599914550781,332.1499938964844,334.19000244140625,319.6041564941406,64584600,0.016609348926481804,336.9395034790039,334.8642010498047,-0.09124602149448291
2020-09-29,333.9700012207031,334.7699890136719,331.6199951171875,332.3699951171875,317.863525390625,51304000,-0.005446025646855923,336.0925033569336,335.02520080566404,-0.20563106375204
2020-09-30,333.0899963378906,338.2900085449219,332.8800048828125,334.8900146484375,320.27362060546875,104081100,0.007581970599847665,335.2070037841797,335.2228009033203,1.0287131607671918
2020-10-01,337.69000244140625,338.739990234375,335.010009765625,337.0400085449219,322.3297424316406,88698700,0.006420000007290261,334.1740036010742,335.4264013671875,-0.1477924426240691
2020-10-02,331.70001220703125,337.010009765625,331.19000244140625,333.8399963378906,319.2693786621094,89431100,-0.009494458004693396,333.59650268554685,335.64400146484377,0.008257167241459085
2020-10-05,336.05999755859375,339.9599914550781,336.010009765625,339.760009765625,324.93096923828125,45713100,0.017733086187020408,333.4560028076172,336.0216015625,-0.4888456029278405
2020-10-06,339.9100036621094,342.1700134277344,334.3800048828125,334.92999267578125,320.3117980957031,90128900,-0.014215967009112207,333.54200286865233,336.25580139160155,0.9716208264151851
2020-10-07,338.1199951171875,341.6300048828125,338.0899963378906,340.760009765625,325.88739013671875,56999600,0.017406673685050666,333.5905029296875,336.64760131835936,-0.36757688155519486
2020-10-08,342.8500061035156,343.8500061035156,341.8599853515625,343.7799987792969,328.77557373046875,45242500,0.008862510057295214,334.08500213623046,337.02080139160154,-0.20626635976392815
2020-10-09,345.55999755859375,347.3500061035156,344.8900146484375,346.8500061035156,331.7116394042969,59528600,0.00893015107080064,334.72450256347656,337.4786016845703,0.31576725424103436
2020-10-12,349.5899963378906,354.0199890136719,349.05999755859375,352.42999267578125,337.04803466796875,80388500,0.016087606959996226,335.4230026245117,337.9968017578125,0.35041811834983516
2020-10-13,352.2799987792969,352.4700012207031,349.0899963378906,350.1300048828125,334.8484191894531,73255500,-0.006526084160733192,335.92100219726564,338.4236016845703,-0.08873159718118884
2020-10-14,350.75,351.92999267578125,347.1400146484375,347.92999267578125,332.74444580078125,57727900,-0.006283415235342593,336.3765014648437,338.78100158691404,-0.2119649719133717
2020-10-15,343.7099914550781,348.0199890136719,343.1300048828125,347.5,332.3332214355469,60357700,-0.0012358597557926565,336.9595016479492,339.0888018798828,0.04555509554305637
2020-10-16,348.9599914550781,350.75,347.1000061035156,347.2900085449219,332.13238525390625,89501900,-0.0006042919570593552,337.79150238037107,339.34800231933593,0.48285802805607236
2020-10-19,348.6499938964844,349.3299865722656,341.0400085449219,342.010009765625,327.08282470703125,68425600,-0.015203428401004304,338.5435028076172,339.4968023681641,-0.23548438636498215
2020-10-20,343.4599914550781,346.8800048828125,342.6400146484375,343.3800048828125,328.3930358886719,60051900,0.004005716435394158,339.1975036621094,339.65300231933594,-0.122376712809241
2020-10-21,343.3299865722656,345.6700134277344,342.3999938964844,342.7300109863281,327.7713928222656,63575000,-0.0018929287880528056,340.2020034790039,339.85160278320313,0.058667585871554406
2020-10-22,342.9599914550781,345.239990234375,340.6499938964844,344.6099853515625,329.5693359375,55399300,0.005485292518808249,341.257502746582,339.99500244140626,-0.12859929217459698
2020-10-23,345.92999267578125,345.989990234375,343.1300048828125,345.7799987792969,330.68829345703125,49143900,0.003395181444149742,342.1100021362305,340.1740026855469,-0.11291478412182099
2020-10-26,342.1300048828125,342.9800109863281,335.6199951171875,339.3900146484375,324.57720947265625,91473000,-0.018479912526513598,342.37000274658203,340.2250030517578,0.8613296868990861
2020-10-27,339.760009765625,340.1199951171875,337.989990234375,338.2200012207031,323.4582214355469,65994100,-0.0034474008581141247,342.6625030517578,340.2312030029297,-0.2785401156625452
2020-10-28,332.1000061035156,338.25,326.1300048828125,326.6600036621094,312.40277099609375,127094300,-0.03417892944495127,342.2510025024414,339.9916027832031,0.9258433708467879
2020-10-29,326.9100036621094,333.3999938964844,325.0899963378906,329.9800109863281,315.5778503417969,90597700,0.010163495031527914,341.8980026245117,339.84660278320314,-0.2871615800236518
2020-10-30,328.2799987792969,329.69000244140625,322.6000061035156,326.5400085449219,312.28802490234375,120287300,-0.010424881286366094,341.53300323486326,339.61180297851564,0.3277080985499632
2020-11-02,330.20001220703125,332.3599853515625,327.239990234375,330.20001220703125,315.7882995605469,86068300,0.011208438679286337,341.0550033569336,339.4262030029297,-0.28447724739020663
2020-11-03,333.69000244140625,338.25,330.2900085449219,336.0299987792969,321.36383056640625,93294200,0.017655924762989716,341.11000366210936,339.28840270996096,0.08395541680270213
